meter_id	timestamp	kwh	temp_c
M2069	2024-01-07 9:00	2.1996	-5.7
M2069	2024-01-07 10:00	2.0846	-5.6
M2069	2024-01-07 11:00	2.1586	-5.3
M2069	2024-01-07 12:00	2.0136	-4.8
M2069	2024-01-07 13:00	1.8684	-4.2
M2069	2024-01-07 14:00	1.6805	-3.5
M2069	2024-01-07 15:00	1.8846	-2.7
M2069	2024-01-07 16:00	2.0221	-1.9
M2069	2024-01-07 17:00	2.4817	-1.2
M2069	2024-01-07 18:00	3.7453	-0.6
M2069	2024-01-07 19:00	4.711	-0.1
M2069	2024-01-07 20:00	4.3364	0.2
M2069	2024-01-07 21:00	3.2872	0.3
M2069	2024-01-07 22:00	2.5172	0.2
M2069	2024-01-07 23:00	1.8127	-0.1
M2069	2024-01-08 0:00	1.1925	-1.9
M2069	2024-01-08 1:00	1.1231	-2.5
M2069	2024-01-08 2:00	1.1011	-3.3
M2069	2024-01-08 3:00	1.1432	-4
M2069	2024-01-08 4:00	1.0572	-4.8
M2069	2024-01-08 5:00	1.7715	-5.5
M2069	2024-01-08 6:00	2.1888	-6.2
M2069	2024-01-08 7:00	2.5198	-6.6
M2069	2024-01-08 8:00	2.1528	-6.9
M2069	2024-01-08 9:00	1.7492	-7
M2069	2024-01-08 10:00	1.7364	-6.9
M2069	2024-01-08 11:00	1.5886	-6.6
M2069	2024-01-08 12:00	2.0588	-6.2
M2069	2024-01-08 13:00	1.6555	-5.5
M2069	2024-01-08 14:00	1.4924	-4.8
M2069	2024-01-08 15:00	1.5319	-4
M2069	2024-01-08 16:00	1.8028	-3.3
M2069	2024-01-08 17:00	2.389	-2.5
M2069	2024-01-08 18:00	3.5429	-1.9
M2069	2024-01-08 19:00	4.3959	-1.4
M2069	2024-01-08 20:00	3.8613	-1.1
M2069	2024-01-08 21:00	3.2694	-1
M2069	2024-01-08 22:00	2.0585	-1.1
M2069	2024-01-08 23:00	1.4639	-1.4
M2069	2024-01-09 0:00	1.1431	-0.1
M2069	2024-01-09 1:00	1.0206	-0.7
M2069	2024-01-09 2:00	1.0412	-1.5
M2069	2024-01-09 3:00	1.0415	-2.2
M2069	2024-01-09 4:00	1.2062	-3
M2069	2024-01-09 5:00	1.4333	-3.7
M2069	2024-01-09 6:00	2.3657	-4.4
M2069	2024-01-09 7:00	2.5467	-4.8
M2069	2024-01-09 8:00	2.0032	-5.1
M2069	2024-01-09 9:00	1.9402	-5.2
M2069	2024-01-09 10:00	1.7625	-5.1
M2069	2024-01-09 11:00	1.8083	-4.8
M2069	2024-01-09 12:00	1.9578	-4.4
M2069	2024-01-09 13:00	1.5563	-3.7
M2069	2024-01-09 14:00	1.4076	-3
M2069	2024-01-09 15:00	1.4989	-2.2
M2069	2024-01-09 16:00	1.8843	-1.5
M2069	2024-01-09 17:00	2.5331	-0.7
M2069	2024-01-09 18:00	3.1825	-0.1
M2069	2024-01-09 19:00	3.8138	0.4
M2069	2024-01-09 20:00	3.1257	0.7
M2069	2024-01-09 21:00	2.8196	0.8
M2069	2024-01-09 22:00	2.364	0.7
M2069	2024-01-09 23:00	1.4224	0.4
M2069	2024-01-10 0:00	1.2051	-5.8
M2069	2024-01-10 1:00	1.1725	-6.4
M2069	2024-01-10 2:00	1.2032	-7.1
M2069	2024-01-10 3:00	1.0798	-7.9
M2069	2024-01-10 4:00	1.0766	-8.7
M2069	2024-01-10 5:00	1.7098	-9.4
M2069	2024-01-10 6:00	2.2802	-10
M2069	2024-01-10 7:00	3.0305	-10.5
M2069	2024-01-10 8:00	2.3898	-10.8
M2069	2024-01-10 9:00	1.9275	-10.9
M2069	2024-01-10 10:00	2.2111	-10.8
M2069	2024-01-10 11:00	2.4627	-10.5
M2069	2024-01-10 12:00	2.2749	-10
M2069	2024-01-10 13:00	2.065	-9.4
M2069	2024-01-10 14:00	1.772	-8.7
M2069	2024-01-10 15:00	2.061	-7.9
M2069	2024-01-10 16:00	2.3078	-7.1
M2069	2024-01-10 17:00	2.8197	-6.4
M2069	2024-01-10 18:00	4.2267	-5.8
M2069	2024-01-10 19:00	4.1766	-5.3
M2069	2024-01-10 20:00	4.44	-5
M2069	2024-01-10 21:00	3.5302	-4.9
M2069	2024-01-10 22:00	2.1014	-5
M2069	2024-01-10 23:00	1.7802	-5.3
M2069	2024-01-11 0:00	1.1043	1.8
M2069	2024-01-11 1:00	0.9738	1.1
M2069	2024-01-11 2:00	1.0158	0.4
M2069	2024-01-11 3:00	0.9898	-0.4
M2069	2024-01-11 4:00	1.0663	-1.1
M2069	2024-01-11 5:00	1.2833	-1.9
M2069	2024-01-11 6:00	2.0167	-2.5
M2069	2024-01-11 7:00	2.6804	-3
M2069	2024-01-11 8:00	2.0891	-3.3
M2069	2024-01-11 9:00	1.7919	-3.4
M2069	2024-01-11 10:00	1.6966	-3.3
M2069	2024-01-11 11:00	1.8528	-3
M2069	2024-01-11 12:00	1.736	-2.5
M2069	2024-01-11 13:00	1.7461	-1.9
M2069	2024-01-11 14:00	1.4035	-1.1
M2069	2024-01-11 15:00	1.4944	-0.4
M2069	2024-01-11 16:00	1.8774	0.4
M2069	2024-01-11 17:00	2.2151	1.1
M2069	2024-01-11 18:00	2.8785	1.8
M2069	2024-01-11 19:00	3.0256	2.2
M2069	2024-01-11 20:00	3.6593	2.5
M2069	2024-01-11 21:00	2.5399	2.6
M2069	2024-01-11 22:00	2.0398	2.5
M2069	2024-01-11 23:00	1.3374	2.2
M2069	2024-01-12 0:00	1.3046	-1.9
M2069	2024-01-12 1:00	1.1618	-2.5
M2069	2024-01-12 2:00	0.9965	-3.2
M2069	2024-01-12 3:00	1.0128	-4
M2069	2024-01-12 4:00	1.2285	-4.8
M2069	2024-01-12 5:00	1.4303	-5.5
M2069	2024-01-12 6:00	2.1653	-6.1
M2069	2024-01-12 7:00	2.8284	-6.6
M2069	2024-01-12 8:00	2.0606	-6.9
M2069	2024-01-12 9:00	2.0204	-7
M2069	2024-01-12 10:00	1.7371	-6.9
M2069	2024-01-12 11:00	1.9711	-6.6
M2069	2024-01-12 12:00	2.0566	-6.1
M2069	2024-01-12 13:00	1.6422	-5.5
M2069	2024-01-12 14:00	1.525	-4.8
M2069	2024-01-12 15:00	1.637	-4
M2069	2024-01-12 16:00	2.2619	-3.2
M2069	2024-01-12 17:00	2.2258	-2.5
M2069	2024-01-12 18:00	3.4942	-1.9
M2069	2024-01-12 19:00	3.9805	-1.4
M2069	2024-01-12 20:00	3.9712	-1.1
M2069	2024-01-12 21:00	2.7032	-1
M2069	2024-01-12 22:00	2.1781	-1.1
M2069	2024-01-12 23:00	1.6445	-1.4
M2069	2024-01-13 0:00	1.3006	-0.1
M2069	2024-01-13 1:00	1.1674	-0.7
M2069	2024-01-13 2:00	1.2819	-1.5
M2069	2024-01-13 3:00	1.0661	-2.2
M2069	2024-01-13 4:00	1.2299	-3
M2069	2024-01-13 5:00	1.4745	-3.7
M2069	2024-01-13 6:00	2.4706	-4.3
M2069	2024-01-13 7:00	3.0013	-4.8
M2069	2024-01-13 8:00	2.6864	-5.1
M2069	2024-01-13 9:00	2.177	-5.2
M2069	2024-01-13 10:00	1.9035	-5.1
M2069	2024-01-13 11:00	2.1276	-4.8
M2069	2024-01-13 12:00	1.8197	-4.3
M2069	2024-01-13 13:00	1.9332	-3.7
M2069	2024-01-13 14:00	1.7299	-3
M2069	2024-01-13 15:00	1.7331	-2.2
M2069	2024-01-13 16:00	2.0137	-1.5
M2069	2024-01-13 17:00	2.8315	-0.7
M2069	2024-01-13 18:00	4.2179	-0.1
M2069	2024-01-13 19:00	3.7537	0.4
M2069	2024-01-13 20:00	3.5062	0.7
M2069	2024-01-13 21:00	2.9506	0.8
M2069	2024-01-13 22:00	2.5934	0.7
M2069	2024-01-13 23:00	1.5809	0.4
M2069	2024-01-14 0:00	1.5404	-1.9
M2069	2024-01-14 1:00	1.1403	-2.5
M2069	2024-01-14 2:00	1.1332	-3.2
M2069	2024-01-14 3:00	1.0807	-4
M2069	2024-01-14 4:00	1.2481	-4.8
M2069	2024-01-14 5:00	1.6732	-5.5
M2069	2024-01-14 6:00	2.6094	-6.1
M2069	2024-01-14 7:00	3.3112	-6.6
M2069	2024-01-14 8:00	2.6833	-6.9
M2069	2024-01-14 9:00	2.335	-7
M2069	2024-01-14 10:00	2.0165	-6.9
M2069	2024-01-14 11:00	2.0767	-6.6
M2069	2024-01-14 12:00	2.1167	-6.1
M2069	2024-01-14 13:00	1.914	-5.5
M2069	2024-01-14 14:00	1.9296	-4.8
M2069	2024-01-14 15:00	2.0774	-4
M2069	2024-01-14 16:00	2.1777	-3.2
M2069	2024-01-14 17:00	2.7104	-2.5
M2069	2024-01-14 18:00	4.3427	-1.9
M2069	2024-01-14 19:00	4.0958	-1.4
M2069	2024-01-14 20:00	4.2024	-1.1
M2069	2024-01-14 21:00	3.0547	-1
M2069	2024-01-14 22:00	2.7606	-1.1
M2069	2024-01-14 23:00	1.6262	-1.4
M2070	2024-01-01 0:00	8.5551	-1.8
M2070	2024-01-01 1:00	6.9767	-2.4
M2070	2024-01-01 2:00	9.2929	-3.1
M2070	2024-01-01 3:00	7.2671	-3.9
M2070	2024-01-01 4:00	8.1697	-4.7
M2070	2024-01-01 5:00	8.9656	-5.4
M2070	2024-01-01 6:00	10.2584	-6
M2070	2024-01-01 7:00	11.7793	-6.5
M2070	2024-01-01 8:00	12.4285	-6.8
M2070	2024-01-01 9:00	12.7432	-6.9
M2070	2024-01-01 10:00	13.4013	-6.8
M2070	2024-01-01 11:00	10.8992	-6.5
M2070	2024-01-01 12:00	10.5383	-6
M2070	2024-01-01 13:00	12.5963	-5.4
M2070	2024-01-01 14:00	13.1266	-4.7
M2070	2024-01-01 15:00	11.333	-3.9
M2070	2024-01-01 16:00	10.4735	-3.1
M2070	2024-01-01 17:00	10.4146	-2.4
M2070	2024-01-01 18:00	10.5626	-1.8
M2070	2024-01-01 19:00	9.9355	-1.3
M2070	2024-01-01 20:00	9.8207	-1
M2070	2024-01-01 21:00	8.747	-0.9
M2070	2024-01-01 22:00	8.5056	-1
M2070	2024-01-01 23:00	8.8706	-1.3
M2070	2024-01-02 0:00	7.6532	1.1
M2070	2024-01-02 1:00	7.3413	0.5
M2070	2024-01-02 2:00	7.3976	-0.2
M2070	2024-01-02 3:00	7.7319	-1
M2070	2024-01-02 4:00	7.6949	-1.8
M2070	2024-01-02 5:00	7.7099	-2.5
M2070	2024-01-02 6:00	10.6339	-3.1
M2070	2024-01-02 7:00	12.3492	-3.6
M2070	2024-01-02 8:00	12.4751	-3.9
M2070	2024-01-02 9:00	12.051	-4
M2070	2024-01-02 10:00	10.6384	-3.9
M2070	2024-01-02 11:00	10.9461	-3.6
M2070	2024-01-02 12:00	11.6994	-3.1
M2070	2024-01-02 13:00	12.9906	-2.5
M2070	2024-01-02 14:00	11.0918	-1.8
M2070	2024-01-02 15:00	12.0606	-1
M2070	2024-01-02 16:00	11.7491	-0.2
M2070	2024-01-02 17:00	9.9527	0.5
M2070	2024-01-02 18:00	10.2348	1.1
M2070	2024-01-02 19:00	8.504	1.6
M2070	2024-01-02 20:00	9.1705	1.9
M2070	2024-01-02 21:00	9.2165	2
M2070	2024-01-02 22:00	7.1586	1.9
M2070	2024-01-02 23:00	6.8435	1.6
M2070	2024-01-03 0:00	7.5216	0.8
M2070	2024-01-03 1:00	7.7276	0.2
M2070	2024-01-03 2:00	7.2183	-0.5
M2070	2024-01-03 3:00	8.3105	-1.3
M2070	2024-01-03 4:00	7.9056	-2.1
M2070	2024-01-03 5:00	8.4313	-2.8
M2070	2024-01-03 6:00	10.6952	-3.4
M2070	2024-01-03 7:00	12.7549	-3.9
M2070	2024-01-03 8:00	13.7261	-4.2
M2070	2024-01-03 9:00	12.1954	-4.3
M2070	2024-01-03 10:00	12.5447	-4.2
M2070	2024-01-03 11:00	12.3961	-3.9
M2070	2024-01-03 12:00	11.7822	-3.4
M2070	2024-01-03 13:00	11.1866	-2.8
M2070	2024-01-03 14:00	12.8884	-2.1
M2070	2024-01-03 15:00	12.0163	-1.3
M2070	2024-01-03 16:00	11.2928	-0.5
M2070	2024-01-03 17:00	10.4448	0.2
M2070	2024-01-03 18:00	9.1615	0.8
M2070	2024-01-03 19:00	9.4141	1.3
M2070	2024-01-03 20:00	9.555	1.6
M2070	2024-01-03 21:00	9.429	1.7
M2070	2024-01-03 22:00	8.454	1.6
M2070	2024-01-03 23:00	8.9916	1.3
M2070	2024-01-04 0:00	7.4023	-3
M2070	2024-01-04 1:00	7.3288	-3.6
M2070	2024-01-04 2:00	7.7121	-4.3
M2070	2024-01-04 3:00	8.6445	-5.1
M2070	2024-01-04 4:00	7.9623	-5.9
M2070	2024-01-04 5:00	8.7276	-6.6
M2070	2024-01-04 6:00	12.6678	-7.2
M2070	2024-01-04 7:00	11.2308	-7.7
M2070	2024-01-04 8:00	13.6025	-8
M2070	2024-01-04 9:00	12.6142	-8.1
M2070	2024-01-04 10:00	14.6291	-8
M2070	2024-01-04 11:00	12.3436	-7.7
M2070	2024-01-04 12:00	12.1576	-7.2
M2070	2024-01-04 13:00	12.5114	-6.6
M2070	2024-01-04 14:00	12.983	-5.9
M2070	2024-01-04 15:00	11.9855	-5.1
M2070	2024-01-04 16:00	10.5311	-4.3
M2070	2024-01-04 17:00	9.9849	-3.6
M2070	2024-01-04 18:00	8.3972	-3
M2070	2024-01-04 19:00	9.2475	-2.5
M2070	2024-01-04 20:00	9.4975	-2.2
M2070	2024-01-04 21:00	8.8951	-2.1
M2070	2024-01-04 22:00	9.5795	-2.2
M2070	2024-01-04 23:00	7.8933	-2.5
M2070	2024-01-05 0:00	8.4088	-2.5
M2070	2024-01-05 1:00	6.783	-3.1
M2070	2024-01-05 2:00	7.6623	-3.8
M2070	2024-01-05 3:00	8.2704	-4.6
M2070	2024-01-05 4:00	8.0491	-5.4
M2070	2024-01-05 5:00	9.529	-6.1
M2070	2024-01-05 6:00	10.491	-6.7
M2070	2024-01-05 7:00	12.9912	-7.2
M2070	2024-01-05 8:00	15.5633	-7.5
M2070	2024-01-05 9:00	12.6765	-7.6
M2070	2024-01-05 10:00	11.8917	-7.5
M2070	2024-01-05 11:00	12.7234	-7.2
M2070	2024-01-05 12:00	12.7865	-6.7
M2070	2024-01-05 13:00	13.1927	-6.1
M2070	2024-01-05 14:00	11.6289	-5.4
M2070	2024-01-05 15:00	11.6937	-4.6
M2070	2024-01-05 16:00	10.1747	-3.8
M2070	2024-01-05 17:00	10.4928	-3.1
M2070	2024-01-05 18:00	9.045	-2.5
M2070	2024-01-05 19:00	9.6046	-2
M2070	2024-01-05 20:00	10.0923	-1.7
M2070	2024-01-05 21:00	9.1253	-1.6
M2070	2024-01-05 22:00	8.0957	-1.7
M2070	2024-01-05 23:00	8.0447	-2
M2070	2024-01-06 0:00	5.9089	-3
M2070	2024-01-06 1:00	5.8034	-3.6
M2070	2024-01-06 2:00	6.0097	-4.3
M2070	2024-01-06 3:00	6.1712	-5.1
M2070	2024-01-06 4:00	7.2848	-5.9
M2070	2024-01-06 5:00	6.9129	-6.6
M2070	2024-01-06 6:00	9.9706	-7.2
M2070	2024-01-06 7:00	9.7159	-7.7
M2070	2024-01-06 8:00	9.7556	-8
M2070	2024-01-06 9:00	10.9349	-8.1
M2070	2024-01-06 10:00	9.884	-8
M2070	2024-01-06 11:00	8.9531	-7.7
M2070	2024-01-06 12:00	10.557	-7.2
M2070	2024-01-06 13:00	8.7238	-6.6
M2070	2024-01-06 14:00	8.4756	-5.9
M2070	2024-01-06 15:00	9.5099	-5.1
M2070	2024-01-06 16:00	8.1801	-4.3
M2070	2024-01-06 17:00	8.7846	-3.6
M2070	2024-01-06 18:00	8.5734	-3
M2070	2024-01-06 19:00	7.8378	-2.5
M2070	2024-01-06 20:00	8.2305	-2.2
M2070	2024-01-06 21:00	7.5885	-2.1
M2070	2024-01-06 22:00	7.351	-2.2
M2070	2024-01-06 23:00	6.0549	-2.5
M2070	2024-01-07 0:00	6.259	-0.6
M2070	2024-01-07 1:00	6.2646	-1.2
M2070	2024-01-07 2:00	5.6907	-1.9
M2070	2024-01-07 3:00	6.1978	-2.7
M2070	2024-01-07 4:00	6.3121	-3.5
M2070	2024-01-07 5:00	6.9263	-4.2
M2070	2024-01-07 6:00	8.5468	-4.8
M2070	2024-01-07 7:00	10.388	-5.3
M2070	2024-01-07 8:00	8.4912	-5.6
M2070	2024-01-07 9:00	9.2389	-5.7
M2070	2024-01-07 10:00	8.3621	-5.6
M2070	2024-01-07 11:00	9.2431	-5.3
M2070	2024-01-07 12:00	9.887	-4.8
M2070	2024-01-07 13:00	9.2253	-4.2
M2070	2024-01-07 14:00	8.9776	-3.5
M2070	2024-01-07 15:00	8.0373	-2.7
M2070	2024-01-07 16:00	8.3694	-1.9
M2070	2024-01-07 17:00	8.4942	-1.2
M2070	2024-01-07 18:00	8.0322	-0.6
M2070	2024-01-07 19:00	6.4793	-0.1
M2070	2024-01-07 20:00	6.426	0.2
M2070	2024-01-07 21:00	6.0039	0.3
M2070	2024-01-07 22:00	5.8349	0.2
M2070	2024-01-07 23:00	6.5157	-0.1
M2070	2024-01-08 0:00	8.3514	-1.9
M2070	2024-01-08 1:00	7.1748	-2.5
M2070	2024-01-08 2:00	7.7116	-3.3
M2070	2024-01-08 3:00	7.9286	-4
M2070	2024-01-08 4:00	8.7294	-4.8
M2070	2024-01-08 5:00	7.8072	-5.5
M2070	2024-01-08 6:00	11.824	-6.2
M2070	2024-01-08 7:00	13.3936	-6.6
M2070	2024-01-08 8:00	10.4546	-6.9
M2070	2024-01-08 9:00	12.0565	-7
M2070	2024-01-08 10:00	13.6982	-6.9
M2070	2024-01-08 11:00	13.1935	-6.6
M2070	2024-01-08 12:00	12.5558	-6.2
M2070	2024-01-08 13:00	12.8889	-5.5
M2070	2024-01-08 14:00	11.733	-4.8
M2070	2024-01-08 15:00	11.2142	-4
M2070	2024-01-08 16:00	10.3261	-3.3
M2070	2024-01-08 17:00	11.0419	-2.5
M2070	2024-01-08 18:00	10.178	-1.9
M2070	2024-01-08 19:00	10.192	-1.4
M2070	2024-01-08 20:00	8.5157	-1.1
M2070	2024-01-08 21:00	9.1305	-1
M2070	2024-01-08 22:00	8.5784	-1.1
M2070	2024-01-08 23:00	8.662	-1.4
M2070	2024-01-09 0:00	7.0794	-0.1
M2070	2024-01-09 1:00	8.1326	-0.7
M2070	2024-01-09 2:00	8.5088	-1.5
M2070	2024-01-09 3:00	7.7815	-2.2
M2070	2024-01-09 4:00	6.9367	-3
M2070	2024-01-09 5:00	10.7174	-3.7
M2070	2024-01-09 6:00	11.0118	-4.4
M2070	2024-01-09 7:00	12.5285	-4.8
M2070	2024-01-09 8:00	11.584	-5.1
M2070	2024-01-09 9:00	14.1264	-5.2
M2070	2024-01-09 10:00	13.5567	-5.1
M2070	2024-01-09 11:00	11.9235	-4.8
M2070	2024-01-09 12:00	11.4517	-4.4
M2070	2024-01-09 13:00	9.8613	-3.7
M2070	2024-01-09 14:00	11.5185	-3
M2070	2024-01-09 15:00	11.6721	-2.2
M2070	2024-01-09 16:00	9.0167	-1.5
M2070	2024-01-09 17:00	10.7518	-0.7
M2070	2024-01-09 18:00	12.2619	-0.1
M2070	2024-01-09 19:00	10.3088	0.4
M2070	2024-01-09 20:00	8.2163	0.7
M2070	2024-01-09 21:00	9.6079	0.8
M2070	2024-01-09 22:00	9.088	0.7
M2070	2024-01-09 23:00	7.6708	0.4
M2070	2024-01-10 0:00	9.9597	-5.8
M2070	2024-01-10 1:00	9.0432	-6.4
M2070	2024-01-10 2:00	9.8557	-7.1
M2070	2024-01-10 3:00	7.8773	-7.9
M2070	2024-01-10 4:00	10.0382	-8.7
M2070	2024-01-10 5:00	8.5444	-9.4
M2070	2024-01-10 6:00	12.3199	-10
M2070	2024-01-10 7:00	11.2793	-10.5
M2070	2024-01-10 8:00	11.5027	-10.8
M2070	2024-01-10 9:00	12.8241	-10.9
M2070	2024-01-10 10:00	13.7902	-10.8
M2070	2024-01-10 11:00	12.8078	-10.5
M2070	2024-01-10 12:00	13.184	-10
M2070	2024-01-10 13:00	12.2337	-9.4
M2070	2024-01-10 14:00	12.7993	-8.7
M2070	2024-01-10 15:00	12.3362	-7.9
M2070	2024-01-10 16:00	10.8909	-7.1
M2070	2024-01-10 17:00	11.0925	-6.4
M2070	2024-01-10 18:00	11.7199	-5.8
M2070	2024-01-10 19:00	9.5109	-5.3
M2070	2024-01-10 20:00	10.6193	-5
M2070	2024-01-10 21:00	9.6972	-4.9
M2070	2024-01-10 22:00	8.8259	-5
M2070	2024-01-10 23:00	8.4395	-5.3
M2070	2024-01-11 0:00	8.2101	1.8
M2070	2024-01-11 1:00	8.529	1.1
M2070	2024-01-11 2:00	7.8234	0.4
M2070	2024-01-11 3:00	6.6261	-0.4
M2070	2024-01-11 4:00	8.3671	-1.1
M2070	2024-01-11 5:00	9.636	-1.9
M2070	2024-01-11 6:00	12.3845	-2.5
M2070	2024-01-11 7:00	9.6939	-3
M2070	2024-01-11 8:00	12.0128	-3.3
M2070	2024-01-11 9:00	12.145	-3.4
M2070	2024-01-11 10:00	13.9998	-3.3
M2070	2024-01-11 11:00	10.8943	-3
M2070	2024-01-11 12:00	11.0684	-2.5
M2070	2024-01-11 13:00	11.392	-1.9
M2070	2024-01-11 14:00	12.3379	-1.1
M2070	2024-01-11 15:00	10.7864	-0.4
M2070	2024-01-11 16:00	11.2396	0.4
M2070	2024-01-11 17:00	9.8855	1.1
M2070	2024-01-11 18:00	10.5253	1.8
M2070	2024-01-11 19:00	10.0301	2.2
M2070	2024-01-11 20:00	8.1974	2.5
M2070	2024-01-11 21:00	8.2751	2.6
M2070	2024-01-11 22:00	8.6788	2.5
M2070	2024-01-11 23:00	7.9952	2.2
M2070	2024-01-12 0:00	8.1733	-1.9
M2070	2024-01-12 1:00	6.9405	-2.5
M2070	2024-01-12 2:00	7.9823	-3.2
M2070	2024-01-12 3:00	8.0858	-4
M2070	2024-01-12 4:00	9.7437	-4.8
M2070	2024-01-12 5:00	8.4637	-5.5
M2070	2024-01-12 6:00	10.1415	-6.1
M2070	2024-01-12 7:00	10.4463	-6.6
M2070	2024-01-12 8:00	11.66	-6.9
M2070	2024-01-12 9:00	11.5932	-7
M2070	2024-01-12 10:00	12.6545	-6.9
M2070	2024-01-12 11:00	13.1104	-6.6
M2070	2024-01-12 12:00	12.5745	-6.1
M2070	2024-01-12 13:00	12.8319	-5.5
M2070	2024-01-12 14:00	13.4588	-4.8
M2070	2024-01-12 15:00	12.31	-4
M2070	2024-01-12 16:00	11.1194	-3.2
M2070	2024-01-12 17:00	13.5511	-2.5
M2070	2024-01-12 18:00	10.285	-1.9
M2070	2024-01-12 19:00	9.0008	-1.4
M2070	2024-01-12 20:00	9.6435	-1.1
M2070	2024-01-12 21:00	9.2996	-1
M2070	2024-01-12 22:00	9.6278	-1.1
M2070	2024-01-12 23:00	8.4882	-1.4
M2070	2024-01-13 0:00	6.878	-0.1
M2070	2024-01-13 1:00	5.1388	-0.7
M2070	2024-01-13 2:00	6.7988	-1.5
M2070	2024-01-13 3:00	5.7808	-2.2
M2070	2024-01-13 4:00	6.2275	-3
M2070	2024-01-13 5:00	6.0604	-3.7
M2070	2024-01-13 6:00	9.3677	-4.3
M2070	2024-01-13 7:00	8.9787	-4.8
M2070	2024-01-13 8:00	10.1043	-5.1
M2070	2024-01-13 9:00	9.6908	-5.2
M2070	2024-01-13 10:00	9.5543	-5.1
M2070	2024-01-13 11:00	9.7575	-4.8
M2070	2024-01-13 12:00	10.8079	-4.3
M2070	2024-01-13 13:00	8.3063	-3.7
M2070	2024-01-13 14:00	10.0831	-3
M2070	2024-01-13 15:00	9.3337	-2.2
M2070	2024-01-13 16:00	9.1738	-1.5
M2070	2024-01-13 17:00	9.598	-0.7
M2070	2024-01-13 18:00	7.2481	-0.1
M2070	2024-01-13 19:00	7.4506	0.4
M2070	2024-01-13 20:00	6.2821	0.7
M2070	2024-01-13 21:00	7.6688	0.8
M2070	2024-01-13 22:00	6.3421	0.7
M2070	2024-01-13 23:00	6.6897	0.4
M2070	2024-01-14 0:00	5.9739	-1.9
M2070	2024-01-14 1:00	4.8016	-2.5
M2070	2024-01-14 2:00	4.8146	-3.2
M2070	2024-01-14 3:00	6.1201	-4
M2070	2024-01-14 4:00	5.8364	-4.8
M2070	2024-01-14 5:00	6.5939	-5.5
M2070	2024-01-14 6:00	7.4393	-6.1
M2070	2024-01-14 7:00	9.1734	-6.6
M2070	2024-01-14 8:00	7.6654	-6.9
M2070	2024-01-14 9:00	10.1029	-7
M2070	2024-01-14 10:00	8.9747	-6.9
M2070	2024-01-14 11:00	8.8408	-6.6
M2070	2024-01-14 12:00	8.3071	-6.1
M2070	2024-01-14 13:00	8.4887	-5.5
M2070	2024-01-14 14:00	9.3845	-4.8
M2070	2024-01-14 15:00	8.2576	-4
M2070	2024-01-14 16:00	7.3131	-3.2
M2070	2024-01-14 17:00	7.7762	-2.5
M2070	2024-01-14 18:00	7.6404	-1.9
M2070	2024-01-14 19:00	7.2088	-1.4
M2070	2024-01-14 20:00	6.0477	-1.1
M2070	2024-01-14 21:00	5.7063	-1
M2070	2024-01-14 22:00	6.3188	-1.1
M2070	2024-01-14 23:00	5.199	-1.4
M2071	2024-01-01 0:00	1.7056	-1.8
M2071	2024-01-01 1:00	1.8436	-2.4
M2071	2024-01-01 2:00	1.6798	-3.1
M2071	2024-01-01 3:00	1.8443	-3.9
M2071	2024-01-01 4:00	2.1186	-4.7
M2071	2024-01-01 5:00	2.5039	-5.4
M2071	2024-01-01 6:00	4.4891	-6
M2071	2024-01-01 7:00	5.7995	-6.5
M2071	2024-01-01 8:00	9.3014	-6.8
M2071	2024-01-01 9:00	9.2891	-6.9
M2071	2024-01-01 10:00	10.2493	-6.8
M2071	2024-01-01 11:00	10.3217	-6.5
M2071	2024-01-01 12:00	8.6223	-6
M2071	2024-01-01 13:00	9.6201	-5.4
M2071	2024-01-01 14:00	10.1294	-4.7
M2071	2024-01-01 15:00	8.1525	-3.9
M2071	2024-01-01 16:00	8.0062	-3.1
M2071	2024-01-01 17:00	5.0154	-2.4
M2071	2024-01-01 18:00	4.3757	-1.8
M2071	2024-01-01 19:00	2.866	-1.3
M2071	2024-01-01 20:00	3.0202	-1
M2071	2024-01-01 21:00	2.1717	-0.9
M2071	2024-01-01 22:00	2.1437	-1
M2071	2024-01-01 23:00	2.0361	-1.3
M2071	2024-01-02 0:00	1.7419	1.1
M2071	2024-01-02 1:00	1.7632	0.5
M2071	2024-01-02 2:00	1.4783	-0.2
M2071	2024-01-02 3:00	1.635	-1
M2071	2024-01-02 4:00	1.7618	-1.8
M2071	2024-01-02 5:00	2.9134	-2.5
M2071	2024-01-02 6:00	3.774	-3.1
M2071	2024-01-02 7:00	6.281	-3.6
M2071	2024-01-02 8:00	7.7486	-3.9
M2071	2024-01-02 9:00	9.2924	-4
M2071	2024-01-02 10:00	9.2276	-3.9
M2071	2024-01-02 11:00	9.4477	-3.6
M2071	2024-01-02 12:00	9.5522	-3.1
M2071	2024-01-02 13:00	10.5753	-2.5
M2071	2024-01-02 14:00	8.9183	-1.8
M2071	2024-01-02 15:00	8.939	-1
M2071	2024-01-02 16:00	6.9481	-0.2
M2071	2024-01-02 17:00	6.2863	0.5
M2071	2024-01-02 18:00	4.2886	1.1
M2071	2024-01-02 19:00	2.961	1.6
M2071	2024-01-02 20:00	2.5431	1.9
M2071	2024-01-02 21:00	2.3569	2
M2071	2024-01-02 22:00	1.8717	1.9
M2071	2024-01-02 23:00	1.7924	1.6
M2071	2024-01-03 0:00	1.7768	0.8
M2071	2024-01-03 1:00	1.6586	0.2
M2071	2024-01-03 2:00	1.6867	-0.5
